visit_id,custom_visit_type_id,country,vendor_id,visit_date,vendor_account_id,bdr_id,bees_account_id,visit_status,visit_type,visit_priority,visit_objective,visit_justification,delivery_center_id,is_checkin_gps_compliant,is_checkout_gps_compliant,is_justification_gps_compliant,justification_latitude,justification_longitude,justification_datetime,is_visit_gps_compliant,visit_start_datetime,visit_end_datetime,visit_duration,checkin_latitude,checkin_longitude,checkout_latitude,checkout_longitude,updatedAt,checkin_checkout_distance_diff,cancelled_by,visit_classification,route_finish_justification,visit_min_duration,visit_max_duration,extract_date,loadAt
00005085-AR047686020055-2024-11-22,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-22,04768600005085,AR047686020055,04768600005085,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-11-22T17:45:05.651Z,2024-11-22T17:47:55.651Z,2.8333333333333335,-29.1602206,-67.5133494,-29.1602256,-67.513362,2024-11-22T17:48:00.769Z,1.3438873629898405,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005085-AR047686020055-2024-08-20,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-20,04768600005085,AR047686020055,04768600005085,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-08-20T18:02:34.999Z,2024-08-20T18:06:11.868Z,3.6166666666666667,-29.1602494,-67.5132664,-29.1602044,-67.5134445,2024-08-20T18:06:13.142Z,18.003257966851795,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005085-AR047686020055-2024-07-16,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-07-16,04768600005085,AR047686020055,04768600005085,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-07-16T17:36:16.388Z,2024-07-16T17:41:07.332Z,4.85,-29.1601329,-67.5133515,-29.1602706,-67.5132306,2024-07-16T17:41:09.332Z,19.294137664748725,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005085-AR047686020054-2025-03-26,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-26,04768600005085,AR047686020054,null,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2025-03-26T14:32:01.253Z,2025-03-26T14:40:00.253Z,7.983333333333333,-29.1605302,-67.5129838,-29.1601255,-67.5132817,2025-03-26T14:40:04.42Z,53.495931050970476,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00005085-AR047686020055-2024-09-24,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-24,04768600005085,AR047686020055,04768600005085,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-09-24T17:13:36.08Z,2024-09-24T17:26:37.151Z,13.016666666666667,-29.1602064,-67.5133525,-29.1602406,-67.5133613,2024-09-24T17:26:37.758Z,3.8976921143904426,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005085-AR047686020054-2025-04-30,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-04-30,04768600005085,AR047686020054,null,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2025-04-30T17:41:00.289Z,2025-04-30T17:47:26.289Z,6.433333333333334,-29.1605157,-67.5129513,-29.1602426,-67.5133812,2025-04-30T17:47:29.978Z,51.621277257185504,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00005085-AR047686020055-2024-08-27,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-27,04768600005085,AR047686020055,04768600005085,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-08-27T17:30:05.924Z,2024-08-27T17:36:05.267Z,6,-29.1600328,-67.5135109,-29.1601983,-67.5133644,2024-08-27T17:36:07.526Z,23.259994294820583,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005085-AR047686020055-2024-09-20,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-20,04768600005085,AR047686020055,null,CLOSED,PLANNED,1,null,null,04768602,true,true,null,null,null,null,true,2024-09-20T17:28:28.371Z,2024-09-20T17:33:00.812Z,4.533333333333333,-29.1603,-67.5133397,-29.1601435,-67.5133213,2024-09-20T17:33:02.364Z,17.493509723029987,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005085-AR047686020055-2024-07-26,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-07-26,04768600005085,AR047686020055,04768600005085,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-07-26T17:37:07.067Z,2024-07-26T17:43:18.769Z,6.183333333333334,-29.1602527,-67.5132146,-29.1603468,-67.513308,2024-07-26T17:43:21.01Z,13.84691192360266,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005085-AR047686020055-2024-08-02,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-02,04768600005085,AR047686020055,04768600005085,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-08-02T17:32:28.423Z,2024-08-02T17:41:44.303Z,9.266666666666667,-29.1602412,-67.5133849,-29.1602367,-67.513332,2024-08-02T17:41:44.399Z,5.1610235949467755,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005085-AR047686020054-2024-12-11,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-12-11,04768600005085,AR047686020054,04768600005085,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-12-11T13:06:58.775Z,2024-12-11T13:17:35.775Z,10.616666666666667,-29.160222,-67.5133255,-29.1604527,-67.513213,2024-12-11T13:17:38.795Z,27.88180269108353,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005085-AR047686020054-2025-02-19,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-02-19,04768600005085,AR047686020054,null,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2025-02-19T17:04:04.703Z,2025-02-19T17:16:21.703Z,12.283333333333333,-29.1604665,-67.5129351,-29.1602094,-67.5133377,2025-02-19T17:16:24.414Z,48.43115773727482,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005085-AR047686020055-2024-10-25,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-25,04768600005085,AR047686020055,04768600005085,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-10-25T17:06:18.278Z,2024-10-25T17:21:06.703Z,14.8,-29.1601951,-67.5133678,-29.1601722,-67.5133731,2024-10-25T17:21:09.632Z,2.5978535912102383,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020053-2025-01-25,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-25,04768600005461,AR047686020053,null,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2025-01-25T14:29:08.623Z,2025-01-25T14:31:46.623Z,2.6333333333333333,-29.1560526,-67.5048087,-29.15607,-67.5048527,2025-01-25T14:31:48.519Z,4.690326970980589,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020053-2025-03-08,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-08,04768600005461,AR047686020053,null,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2025-03-08T13:18:52.978Z,2025-03-08T13:21:12.978Z,2.3333333333333335,-29.155577,-67.5046727,-29.1557938,-67.5047792,2025-03-08T13:21:14.906Z,26.231770884525762,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-08-02,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-02,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-08-02T15:08:25.079Z,2024-08-02T15:12:03.52Z,3.6333333333333333,-29.1562762,-67.5051985,-29.1562798,-67.5051847,2024-08-02T15:12:33.15Z,1.398574464372328,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-10-15,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-15,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-10-15T14:35:23.602Z,2024-10-15T14:41:40.037Z,6.283333333333333,-29.1556368,-67.504654,-29.1556214,-67.5047127,2024-10-15T14:41:42.65Z,5.951817987576512,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-07-16,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-07-16,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-07-16T15:05:17.119Z,2024-07-16T15:10:39.66Z,5.366666666666666,-29.1561357,-67.5057035,-29.155511,-67.5047938,2024-07-16T15:10:41.608Z,112.37767141767664,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020053-2025-03-22,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-22,04768600005461,AR047686020053,null,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2025-03-22T12:59:15.737Z,2025-03-22T13:07:40.737Z,8.416666666666666,-29.1560294,-67.5048378,-29.1556848,-67.5047716,2025-03-22T13:07:42.784Z,38.85332133928465,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-07-12,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-07-12,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-07-12T15:51:07.332Z,2024-07-12T15:54:11.878Z,3.066666666666667,-29.1563069,-67.5054148,-29.155605,-67.504781,2024-07-12T15:54:13.649Z,99.39502522372482,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-10-22,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-22,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-10-22T15:58:06.875Z,2024-10-22T16:01:23.075Z,3.283333333333333,-29.1562471,-67.5053358,-29.1555737,-67.5047419,2024-10-22T16:01:24.486Z,94.51363703033688,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-09-03,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-03,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-09-03T16:00:31.221Z,2024-09-03T16:06:40.669Z,6.15,-29.156211,-67.5054834,-29.155557,-67.5048694,2024-09-03T16:06:43.358Z,94.03918636283433,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-11-01,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-01,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-11-01T15:44:21.919Z,2024-11-01T15:51:58.809Z,7.616666666666666,-29.1555148,-67.5046814,-29.1555068,-67.5047326,2024-11-01T15:51:59.813Z,5.050817485023918,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-11-08,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-08,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-11-08T15:39:23.361Z,2024-11-08T15:53:17.188Z,13.9,-29.1557131,-67.5047905,-29.1556113,-67.5047592,2024-11-08T15:53:19.179Z,11.720616731350345,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020053-2024-12-07,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-12-07,04768600005461,AR047686020053,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-12-07T13:35:05.73Z,2024-12-07T13:40:36.73Z,5.516666666666667,-29.1562424,-67.5050834,-29.155671,-67.5047111,2024-12-07T13:40:39.501Z,73.1023253257429,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-10-25,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-25,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-10-25T15:42:56.586Z,2024-10-25T15:49:50.659Z,6.9,-29.1555436,-67.504703,-29.1556648,-67.5047233,2024-10-25T15:49:52.502Z,13.620249705826174,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020053-2025-03-15,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-15,04768600005461,AR047686020053,null,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2025-03-15T14:21:28.426Z,2025-03-15T14:26:17.426Z,4.816666666666666,-29.1558838,-67.5047596,-29.1551809,-67.5050192,2025-03-15T14:26:18.763Z,82.12381798404232,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020053-2024-12-14,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-12-14,04768600005461,AR047686020053,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-12-14T14:37:39.345Z,2024-12-14T14:43:01.345Z,5.366666666666666,-29.1562115,-67.5051196,-29.1555087,-67.5047464,2024-12-14T14:43:04.147Z,86.14197697744407,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-10-08,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-08,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-10-08T14:24:41.71Z,2024-10-08T14:33:58.317Z,9.283333333333333,-29.1562329,-67.5053179,-29.1557797,-67.5047847,2024-10-08T14:33:58.702Z,72.25219691423838,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020053-2025-01-18,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-18,04768600005461,AR047686020053,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2025-01-18T13:49:10.815Z,2025-01-18T13:55:17.815Z,6.116666666666666,-29.1556768,-67.5047023,-29.155634,-67.504828,2025-01-18T13:55:20.743Z,13.10126878702966,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-07-30,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-07-30,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-07-30T15:29:41.813Z,2024-07-30T15:33:35.108Z,3.9,-29.1561829,-67.5053285,-29.1554146,-67.5046763,2024-07-30T15:33:35.895Z,106.3462947425577,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020053-2025-05-03,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-05-03,04768600005461,AR047686020053,null,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2025-05-03T14:49:52.032Z,2025-05-03T14:54:14.032Z,4.366666666666666,-29.1557261,-67.5047753,-29.15571,-67.5047481,2025-05-03T14:54:16.365Z,3.19083316254183,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-09-10,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-10,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-09-10T15:53:42.826Z,2024-09-10T16:02:08.095Z,8.433333333333334,-29.1562141,-67.5051613,-29.1555406,-67.5047082,2024-09-10T16:02:10.862Z,86.85849786384402,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-09-24,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-24,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-09-24T15:50:04.588Z,2024-09-24T16:04:46.316Z,14.7,-29.1562973,-67.5051249,-29.1556469,-67.5047961,2024-09-24T16:04:47.167Z,79.05567600451796,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020053-2025-01-11,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-11,04768600005461,AR047686020053,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2025-01-11T14:33:03.164Z,2025-01-11T14:36:48.164Z,3.75,-29.1556457,-67.5047456,-29.1556873,-67.5047692,2025-01-11T14:36:49.406Z,5.162286510589541,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020053-2025-04-12,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-04-12,04768600005461,AR047686020053,null,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2025-04-12T14:13:35.334Z,2025-04-12T14:17:59.334Z,4.4,-29.1559975,-67.5048242,-29.1556871,-67.5047541,2025-04-12T14:18:02.44Z,35.179815261804556,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-08-09,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-09,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-08-09T16:22:54.853Z,2024-08-09T16:29:12.329Z,6.3,-29.1559616,-67.5048689,-29.155881,-67.5048601,2024-08-09T16:29:12.688Z,9.00297025547467,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-08-16,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-16,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-08-16T16:06:38.385Z,2024-08-16T16:11:35.946Z,4.95,-29.1562646,-67.5051542,-29.1556153,-67.504719,2024-08-16T16:12:06.465Z,83.65796546460119,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020053-2025-02-01,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-02-01,04768600005461,AR047686020053,null,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2025-02-01T12:26:45.62Z,2025-02-01T12:29:22.62Z,2.6166666666666667,-29.1563334,-67.5049107,-29.1557984,-67.5040347,2025-02-01T12:29:24.69Z,103.80291767411319,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-09-17,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-17,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-09-17T15:41:24.404Z,2024-09-17T15:47:16.325Z,5.866666666666666,-29.1555014,-67.5047065,-29.1557284,-67.5047638,2024-09-17T15:47:18.824Z,25.847297988170716,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-09-13,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-13,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-09-13T15:02:24.442Z,2024-09-13T15:08:09.146Z,5.75,-29.1562992,-67.5051607,-29.1556114,-67.5047623,2024-09-13T15:08:11.087Z,85.70812524855259,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-11-15,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-15,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-11-15T15:04:30.87Z,2024-11-15T15:17:09.917Z,12.65,-29.1559994,-67.5048755,-29.1556079,-67.504766,2024-11-15T15:17:11.04Z,44.81266716782775,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-08-27,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-27,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-08-27T16:33:35.638Z,2024-08-27T16:41:06.772Z,7.516666666666667,-29.1561965,-67.5054124,-29.1555308,-67.5047444,2024-08-27T16:41:08.675Z,98.42295235302127,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-11-26,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-26,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-11-26T13:28:00.691Z,2024-11-26T13:36:21.691Z,8.35,-29.1561131,-67.5041446,-29.1556102,-67.504695,2024-11-26T13:36:23.073Z,77.35417068690668,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
QUICK-0476860002-AR047686020055-04768600005461-2024-07-19,-3781657594407154599,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-07-19,04768600005461,AR047686020055,04768600005461,CLOSED,QUICK,1,null,null,0476860002,true,true,null,null,null,null,true,2024-07-19T17:10:15.219Z,2024-07-19T17:14:12.304Z,3.95,-29.156259,-67.5053712,-29.1556868,-67.5047038,2024-07-19T17:14:42.325Z,90.82080531706129,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-11-19,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-19,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-11-19T14:28:51.031Z,2024-11-19T14:43:21.506Z,14.5,-29.155721,-67.5040187,-29.1557353,-67.5047266,2024-11-19T14:43:23.035Z,68.76009917480943,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-07-23,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-07-23,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-07-23T17:52:17.875Z,2024-07-23T17:57:02.547Z,4.75,-29.155745,-67.505419,-29.1555656,-67.5046738,2024-07-23T17:57:04.862Z,75.06306226714482,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-08-06,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-06,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-08-06T17:08:52.225Z,2024-08-06T17:13:32.685Z,4.666666666666667,-29.1562888,-67.5051688,-29.1555687,-67.5046889,2024-08-06T17:13:34.087Z,92.64524601611015,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020053-2025-05-17,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-05-17,04768600005461,AR047686020053,null,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2025-05-17T12:02:37.827Z,2025-05-17T12:04:47.827Z,2.1666666666666665,-29.1560595,-67.5048349,-29.1557285,-67.5047294,2025-05-17T12:04:51.14Z,38.204769726293726,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020053-2025-02-22,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-02-22,04768600005461,AR047686020053,null,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2025-02-22T14:04:23.797Z,2025-02-22T14:14:11.797Z,9.8,-29.1553807,-67.505174,-29.1558043,-67.5047332,2025-02-22T14:14:14.325Z,63.64633234324759,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020053-2025-01-04,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-04,04768600005461,AR047686020053,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2025-01-04T12:48:08.553Z,2025-01-04T12:56:27.553Z,8.316666666666666,-29.1557992,-67.504736,-29.1559811,-67.5047602,2025-01-04T12:56:29.37Z,20.362441726928715,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020055-2024-11-29,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-29,04768600005461,AR047686020055,04768600005461,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2024-11-29T13:43:03.086Z,2024-11-29T13:58:29.086Z,15.433333333333334,-29.1565075,-67.5045204,-29.1556595,-67.5047212,2024-11-29T13:58:30.834Z,96.28841354599426,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00005461-AR047686020053-2025-03-29,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-29,04768600005461,AR047686020053,null,CLOSED,PLANNED,0,null,null,04768602,true,true,null,null,null,null,true,2025-03-29T13:29:32.37Z,2025-03-29T13:32:56.37Z,3.4,-29.1565058,-67.505016,-29.155691,-67.5047364,2025-03-29T13:32:58.877Z,94.58249328366045,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
